2026-09-16T21:48:12.451074Z DEBUG panoptikon::inferio::ledger: admitted a worker to a GPU's ledger model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 replica=2 base_mb=Some(31150) base_method="free_delta" reserved_at_load_mb=Some(31202) seeded_from_store=false
2026-09-16T21:48:12.460178Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=0 canvas_pixels=1843200 share_mb=0 room_mb=0 headroom_mb=0 external_mb=1317 reserve_mb=330 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=0 squeezed=true window_requests=2
2026-09-16T21:49:58.413331Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:58.736709Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:59.060215Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:59.386389Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:59.707369Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:00.029078Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:00.350361Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:00.667637Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:00.989396Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:01.314031Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:01.632641Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:01.952797Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:02.273854Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:02.622323Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:02.944751Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:03.266835Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:03.590099Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:03.911660Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:04.233584Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:04.554458Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:04.880451Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:05.201241Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:05.524296Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:05.847128Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:06.167056Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:06.486958Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:06.808697Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:07.131316Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:07.467038Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:07.788762Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:08.109952Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:08.432349Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:08.757774Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:09.079183Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:09.402009Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:09.724083Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:10.045538Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:10.373741Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:10.694962Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:11.018344Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:11.339704Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:11.659580Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:11.980610Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:12.302613Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:12.622609Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:12.942191Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:13.263034Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:13.585092Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:13.906094Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:14.229265Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:14.551358Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:14.871634Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:15.213539Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:15.535728Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:15.857098Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:16.176414Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:16.497003Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:16.816934Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:17.139200Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:17.462154Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:17.783359Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:18.102798Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:18.424370Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:18.744152Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:50:19.068246Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=314 canvas_pixels=1843200 share_mb=314 room_mb=314 headroom_mb=0 external_mb=914 reserve_mb=229 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
